,idscrap,time_saved,minutes,theorique
303,75,2018-12-04 16:07:16.828799,36,False
304,75,2018-12-04 16:07:16.833816,37,True
305,75,2018-12-04 16:07:16.835813,52,True
306,76,2018-12-04 16:07:44.013061,18,False
307,76,2018-12-04 16:07:44.028657,36,False
308,76,2018-12-04 16:07:44.028657,37,True
309,76,2018-12-04 16:07:44.044285,52,True
310,77,2018-12-04 16:08:11.815132,17,False
311,77,2018-12-04 16:08:11.830759,35,False
312,77,2018-12-04 16:08:11.830759,36,True
313,77,2018-12-04 16:08:11.830759,51,True
314,78,2018-12-04 16:08:39.380350,17,False
315,78,2018-12-04 16:08:39.380350,36,True
316,78,2018-12-04 16:08:39.380350,37,False
317,78,2018-12-04 16:08:39.380350,51,True
318,79,2018-12-04 16:09:06.656225,16,False
319,79,2018-12-04 16:09:06.656225,35,True
320,79,2018-12-04 16:09:06.671867,36,False
321,79,2018-12-04 16:09:06.671867,50,True
322,80,2018-12-04 16:09:35.026649,16,False
323,80,2018-12-04 16:09:35.026649,35,True
324,80,2018-12-04 16:09:35.026649,36,False
325,80,2018-12-04 16:09:35.026649,50,True
326,81,2018-12-04 16:10:02.722762,15,False
327,81,2018-12-04 16:10:02.738387,34,True
328,81,2018-12-04 16:10:02.738387,35,False
329,81,2018-12-04 16:10:02.738387,49,True
330,82,2018-12-04 16:10:30.759969,15,False
331,82,2018-12-04 16:10:30.759969,34,True
332,82,2018-12-04 16:10:30.759969,36,False
333,82,2018-12-04 16:10:30.759969,49,True
334,83,2018-12-04 16:10:58.253871,15,False
335,83,2018-12-04 16:10:58.253871,34,True
336,83,2018-12-04 16:10:58.253871,35,False
337,83,2018-12-04 16:10:58.253871,49,True
338,84,2018-12-04 16:11:25.325795,15,False
339,84,2018-12-04 16:11:25.325795,33,True
340,84,2018-12-04 16:11:25.325795,34,False
341,84,2018-12-04 16:11:25.341438,48,True
342,85,2018-12-04 16:11:52.409131,14,False
343,85,2018-12-04 16:11:52.424771,33,True
344,85,2018-12-04 16:11:52.424771,34,False
345,85,2018-12-04 16:11:52.424771,48,True
346,86,2018-12-04 16:12:19.389691,13,False
347,86,2018-12-04 16:12:19.405316,32,True
348,86,2018-12-04 16:12:19.405316,33,False
349,86,2018-12-04 16:12:19.405316,47,True
350,87,2018-12-04 16:12:46.830296,13,False
351,87,2018-12-04 16:12:46.830296,32,True
352,87,2018-12-04 16:12:46.830296,33,False
353,87,2018-12-04 16:12:46.845930,47,True
354,88,2018-12-04 16:13:14.435173,11,False
355,88,2018-12-04 16:13:14.435173,31,True
356,88,2018-12-04 16:13:14.450800,34,False
357,88,2018-12-04 16:13:14.450800,46,True
358,89,2018-12-04 16:13:41.902689,11,False
359,89,2018-12-04 16:13:41.918361,31,True
360,89,2018-12-04 16:13:41.918361,34,False
361,89,2018-12-04 16:13:41.918361,46,True
362,90,2018-12-04 16:14:08.647966,10,False
363,90,2018-12-04 16:14:08.647966,30,True
364,90,2018-12-04 16:14:08.647966,32,False
365,90,2018-12-04 16:14:08.647966,45,True
366,91,2018-12-04 16:14:35.108392,10,False
367,91,2018-12-04 16:14:35.108392,30,True
